machine_id,instance_num,job_id,task_index,task_status,start_time,end_time,plan_cpu,plan_mem
M204,6,j_942,13,Running,135536,135871,100,0.3
M228,17,j_1702,17,Terminated,135398,135620,100,0.49
M203,11,j_347,6,Terminated,135233,135719,300,0.39
M414,11,j_1159,18,Terminated,135507,135630,100,0.39
M246,15,j_312,14,Waiting,135538,135782,300,0.49
M430,7,j_1869,18,Waiting,135242,135523,50,0.39
M471,10,j_256,15,Terminated,135704,135741,300,0.39
M97,19,j_144,5,Waiting,135529,135827,300,0.39
M226,3,j_1328,4,Waiting,135523,135795,300,0.2
M185,2,j_9,20,Running,135698,136031,200,0.39
M93,17,j_1942,15,Ready,135632,135958,200,0.79
M120,1,j_1586,5,Running,135312,135632,50,0.2
M77,11,j_1298,1,Terminated,135665,136114,300,0.79
M88,19,j_1545,1,Ready,135545,135685,200,0.3
M436,7,j_836,20,Running,135381,135497,50,0.79
M87,2,j_28,16,Running,135325,135521,50,0.3
M464,13,j_1334,14,Running,135728,135816,200,0.79
M123,16,j_1936,10,Terminated,135576,135762,200,0.49
M391,9,j_625,13,Waiting,135761,136089,300,0.79
M369,13,j_1112,16,Running,135494,135519,200,0.79
M191,8,j_521,11,Terminated,135503,135984,200,0.49
M500,18,j_1358,14,Waiting,135846,136127,100,0.79
M403,10,j_1151,8,Waiting,135656,135757,300,0.79
M427,16,j_443,14,Ready,135840,136053,200,0.59
M16,15,j_969,12,Ready,135537,135615,50,0.59
M82,14,j_1580,20,Running,135582,135706,200,0.39
M374,14,j_1223,11,Terminated,135888,136387,200,0.2
M31,12,j_1477,2,Running,135615,136024,200,0.49
M422,1,j_105,15,Running,135551,135926,200,0.3
M291,2,j_1428,15,Ready,135875,135975,100,0.79
M433,19,j_645,9,Waiting,135967,136039,50,0.3
M33,14,j_283,11,Waiting,135994,136008,50,0.39
M353,1,j_615,11,Terminated,135869,135936,100,0.59
M176,8,j_1812,3,Running,135686,135793,300,0.59
M352,8,j_1689,8,Ready,135931,136281,200,0.3
M372,4,j_229,5,Running,135947,136316,200,0.59
M86,13,j_734,6,Ready,135680,136124,200,0.3
M346,13,j_1856,6,Waiting,135780,136210,50,0.79
M254,8,j_1083,7,Waiting,135828,136014,200,0.39
M133,14,j_84,20,Terminated,136059,136100,100,0.39
M341,10,j_705,12,Waiting,135615,135859,100,0.79
M473,14,j_278,16,Running,135947,135963,50,0.49
M227,9,j_790,4,Running,135707,135833,50,0.79
M192,14,j_1473,6,Ready,136041,136284,200,0.2
M15,17,j_528,17,Terminated,136007,136224,300,0.49
M319,2,j_869,19,Running,135635,135936,50,0.59
M405,8,j_1891,20,Waiting,135765,135775,50,0.49
M160,11,j_67,11,Running,136139,136169,100,0.79
M347,4,j_1941,6,Running,135897,136013,200,0.3
M272,2,j_632,17,Waiting,136159,136443,50,0.79
M30,5,j_757,20,Running,136031,136108,300,0.39
M348,5,j_1133,6,Running,135734,136173,50,0.3
M186,12,j_905,13,Ready,135787,136028,100,0.59
M368,11,j_600,19,Terminated,135772,135828,200,0.79
M44,17,j_1743,7,Waiting,135848,136306,100,0.49
M469,3,j_1816,2,Running,135959,136074,300,0.49
M55,11,j_33,14,Running,136120,136448,50,0.79
M200,11,j_1657,3,Ready,136097,136161,100,0.3
M219,5,j_1404,20,Terminated,135862,136293,50,0.79
M420,20,j_319,6,Terminated,136072,136189,100,0.49
M403,11,j_907,7,Ready,136301,136339,300,0.49
M184,5,j_1157,17,Ready,136240,136253,300,0.2
M178,20,j_1517,20,Terminated,136189,136338,200,0.3
M163,2,j_22,6,Terminated,135992,136132,100,0.79
M267,8,j_1148,16,Terminated,136255,136668,100,0.79
M451,2,j_349,20,Waiting,136211,136388,300,0.49
M333,2,j_558,1,Running,135922,136043,200,0.49
M153,3,j_1099,5,Running,136260,136438,300,0.59
M39,8,j_1701,18,Running,135979,136001,300,0.3
M385,11,j_206,8,Running,135957,136403,200,0.49
M159,6,j_305,1,Terminated,135986,136265,100,0.59
M408,8,j_356,2,Running,136039,136224,50,0.79
M371,14,j_456,14,Terminated,136233,136295,100,0.59
M349,3,j_1329,16,Running,136331,136672,300,0.59
M262,19,j_1447,10,Ready,136224,136607,300,0.49
M12,12,j_266,3,Waiting,136015,136036,50,0.2
M234,4,j_889,8,Waiting,136475,136479,200,0.2
M165,4,j_370,7,Ready,136455,136765,50,0.59
M57,19,j_1544,3,Waiting,136079,136470,200,0.39
M216,20,j_968,5,Ready,136525,136711,200,0.39
M308,6,j_929,14,Ready,136481,136539,50,0.3
M351,4,j_1410,17,Ready,136303,136678,100,0.49
M206,4,j_276,13,Ready,136382,136563,300,0.59
M191,12,j_1013,7,Ready,136572,136584,50,0.3
M269,16,j_1531,10,Terminated,136542,136978,100,0.79
M336,10,j_1367,13,Terminated,136225,136576,200,0.39
M91,16,j_869,7,Running,136580,136775,50,0.39
M235,14,j_1596,4,Waiting,136167,136579,100,0.79
M152,17,j_465,4,Ready,136326,136421,300,0.3
M14,9,j_796,11,Ready,136283,136528,300,0.59
M475,1,j_444,13,Running,136628,136875,50,0.2
M250,20,j_1886,8,Ready,136452,136564,100,0.79
M296,6,j_1530,5,Terminated,136569,136745,100,0.49
M307,8,j_574,3,Terminated,136376,136544,200,0.2
M352,5,j_1186,4,Terminated,136573,137052,300,0.3
M144,16,j_255,17,Running,136460,136540,50,0.2
M357,19,j_1583,13,Terminated,136274,136502,300,0.39
M374,17,j_1344,9,Ready,136500,136813,200,0.59
M308,2,j_647,6,Running,136480,136799,50,0.49
M280,14,j_1620,11,Ready,136311,136453,200,0.59
M274,4,j_1927,1,Ready,136542,136859,50,0.49
M351,11,j_833,8,Terminated,136589,136999,300,0.3
M237,12,j_1706,12,Ready,136356,136661,100,0.79
M306,10,j_1247,14,Running,136336,136550,300,0.59
M294,7,j_1077,19,Terminated,136337,136382,300,0.59
M59,7,j_1317,1,Ready,136664,136688,50,0.49
M408,6,j_236,13,Running,136501,136597,100,0.49
M124,3,j_963,20,Waiting,136737,137165,200,0.59
M24,10,j_1412,20,Terminated,136715,137149,100,0.49
M384,10,j_761,17,Waiting,136642,136824,100,0.39
M421,8,j_1393,20,Terminated,136811,137306,100,0.49
M310,5,j_298,11,Waiting,136733,136844,50,0.49
M308,6,j_661,18,Terminated,136402,136828,200,0.49
M464,4,j_1678,6,Running,136840,136931,300,0.2
M203,8,j_1171,20,Waiting,136741,137018,200,0.39
M371,18,j_516,11,Running,136811,136917,50,0.39
M27,20,j_497,1,Ready,136513,136910,300,0.59
M319,2,j_1333,19,Ready,136809,137299,200,0.39
M70,9,j_1874,2,Running,136707,136944,50,0.49
M457,7,j_674,3,Ready,136773,137170,300,0.59
M106,7,j_1973,20,Ready,136485,136934,100,0.49
M355,5,j_248,16,Running,136480,136724,200,0.2
M334,6,j_1324,6,Waiting,136628,136695,50,0.79
M406,8,j_1661,2,Ready,136760,137210,100,0.3
M158,1,j_193,18,Terminated,136722,136882,200,0.39
M390,18,j_1788,9,Running,136595,136746,50,0.3
M429,12,j_15,20,Waiting,136643,137056,300,0.49
M481,3,j_242,17,Ready,136889,137346,50,0.39
M314,19,j_584,4,Waiting,136684,136688,300,0.39
M318,3,j_1838,7,Ready,136868,137144,50,0.39
M69,10,j_1718,11,Terminated,136986,137311,50,0.59
M39,3,j_56,7,Waiting,136764,137204,300,0.39
M384,19,j_1216,6,Terminated,136723,136815,100,0.3
M196,14,j_1195,14,Running,136798,137162,100,0.59
M276,13,j_192,19,Waiting,136734,136852,50,0.2
M99,20,j_1387,1,Running,137033,137419,200,0.3
M440,5,j_603,1,Ready,136976,137299,300,0.79
M97,9,j_840,7,Running,136910,137291,200,0.79
M118,8,j_528,7,Ready,136940,137249,200,0.2
M463,20,j_522,2,Ready,136877,137100,200,0.39
M373,18,j_362,13,Running,136833,136960,200,0.39
M105,11,j_1682,1,Waiting,136919,137056,100,0.59
M192,20,j_558,16,Terminated,137119,137437,100,0.59
M310,14,j_581,11,Running,137133,137596,200,0.59
M241,13,j_673,2,Waiting,137153,137594,300,0.2
M3,2,j_1561,19,Waiting,137009,137112,200,0.3
M234,7,j_1914,9,Waiting,137020,137506,300,0.79
M223,14,j_922,19,Waiting,137037,137529,300,0.2
M235,1,j_1787,14,Terminated,137145,137199,50,0.39
M43,3,j_54,7,Waiting,137032,137496,300,0.2
M425,12,j_858,14,Waiting,137018,137263,50,0.79
M373,17,j_866,1,Terminated,136868,137145,300,0.49
M455,6,j_419,10,Running,136972,137260,200,0.59
M168,1,j_1809,9,Waiting,137147,137411,50,0.79
M210,19,j_1620,8,Ready,137264,137473,200,0.39
M365,9,j_1846,6,Ready,136935,137357,50,0.49
M461,11,j_1642,15,Terminated,137184,137269,200,0.2
M442,8,j_1104,11,Ready,137058,137086,300,0.79
M448,10,j_1054,3,Ready,137281,137473,100,0.59
M389,14,j_1761,18,Terminated,137198,137323,300,0.3
M114,1,j_1475,3,Terminated,137178,137357,50,0.3
M194,20,j_683,3,Running,137212,137507,50,0.39
M76,16,j_942,12,Ready,137388,137576,300,0.2
M213,5,j_106,7,Ready,137153,137320,100,0.39
M109,20,j_529,13,Ready,137313,137457,100,0.3
M346,5,j_402,8,Waiting,137244,137280,300,0.79
M366,2,j_919,8,Terminated,137028,137272,300,0.39
M237,15,j_1815,14,Running,137435,137617,300,0.3
M201,15,j_1103,11,Terminated,137130,137612,300,0.49
M495,12,j_1256,9,Waiting,137415,137668,100,0.39
M71,19,j_726,7,Ready,137395,137566,300,0.39
M402,8,j_976,13,Ready,137524,137909,300,0.59
M136,5,j_47,16,Ready,137192,137204,300,0.39
M228,12,j_410,10,Terminated,137208,137513,50,0.39
M334,7,j_122,20,Terminated,137459,137565,50,0.79
M143,2,j_1631,14,Waiting,137361,137796,300,0.39
M382,10,j_1480,9,Waiting,137162,137285,100,0.59
M217,12,j_504,11,Running,137432,137768,100,0.79
M221,2,j_1293,1,Terminated,137584,137794,200,0.49
M378,3,j_144,2,Running,137540,137832,200,0.59
M40,3,j_1229,20,Ready,137537,137752,200,0.2
M350,11,j_1029,7,Ready,137398,137450,200,0.49
M374,10,j_964,15,Ready,137171,137330,50,0.59
M343,1,j_575,15,Ready,137407,137656,300,0.79
M76,20,j_33,12,Running,137439,137892,200,0.49
M192,1,j_1079,20,Terminated,137477,137777,200,0.79
M355,8,j_8,6,Running,137535,137654,300,0.49
M162,9,j_1717,16,Running,137623,137631,300,0.3
M29,12,j_138,7,Terminated,137225,137354,300,0.49
M158,15,j_1777,8,Running,137350,137598,50,0.39
M257,11,j_344,9,Ready,137583,137962,200,0.39
M168,20,j_538,10,Terminated,137214,137310,50,0.79
M116,17,j_985,8,Waiting,137688,138057,50,0.59
M474,16,j_982,10,Terminated,137444,137602,100,0.2
M40,17,j_1381,7,Terminated,137710,137897,100,0.39
M137,14,j_1582,11,Terminated,137448,137548,200,0.3
M398,18,j_747,6,Terminated,137756,138025,300,0.59
M449,20,j_1653,20,Terminated,137464,137639,200,0.79
M498,18,j_769,11,Waiting,137769,137856,50,0.49
M318,6,j_441,18,Running,137491,137879,50,0.59
M391,19,j_188,18,Terminated,137482,137754,50,0.3
M133,13,j_388,9,Running,137374,137793,100,0.39
M312,12,j_1177,15,Running,137399,137751,50,0.59
M264,11,j_317,16,Running,137439,137471,200,0.2
M206,3,j_403,8,Terminated,137505,137875,200,0.79
M435,2,j_1951,3,Waiting,137551,137651,100,0.2
M158,10,j_22,15,Ready,137403,137816,50,0.79
M316,14,j_739,20,Waiting,137834,137858,200,0.39
M430,14,j_487,10,Waiting,137600,137979,200,0.2
M95,20,j_1211,4,Running,137789,138287,300,0.59
M79,2,j_854,10,Terminated,137566,137740,50,0.2
M470,13,j_1313,13,Terminated,137941,137994,50,0.2
M82,9,j_275,4,Ready,137786,137853,100,0.49
M78,3,j_1297,16,Waiting,137951,138015,300,0.3
M292,13,j_1956,5,Terminated,137918,138234,100,0.79
M410,3,j_1528,1,Terminated,137754,138047,200,0.59
M410,12,j_1009,5,Running,137579,137917,300,0.2
M16,2,j_1967,15,Waiting,137595,137669,200,0.59
M131,7,j_1140,15,Terminated,137907,137972,100,0.59
M172,6,j_1846,2,Waiting,137588,137739,50,0.79
M486,17,j_819,1,Ready,138015,138338,50,0.39
M406,6,j_537,1,Ready,137580,137668,200,0.39
M489,13,j_1419,20,Waiting,137716,137946,50,0.79
M446,3,j_1300,17,Waiting,137612,137743,300,0.49
M49,13,j_675,12,Ready,137714,137732,100,0.3
M272,17,j_1898,17,Ready,137913,138164,300,0.39
M315,20,j_1699,8,Terminated,137997,138463,100,0.49
M66,5,j_1728,19,Terminated,137856,138187,50,0.2
M5,9,j_988,19,Waiting,137934,138129,300,0.2
M110,17,j_35,7,Waiting,137984,137991,50,0.79
M301,11,j_1495,8,Running,138116,138382,200,0.39
M386,4,j_532,15,Terminated,137982,138346,200,0.3
M288,8,j_1206,12,Terminated,137916,137981,300,0.49
M420,19,j_679,8,Running,138025,138053,300,0.49
M131,17,j_1555,17,Ready,138112,138396,300,0.39
M77,19,j_1825,6,Waiting,138064,138402,100,0.3
M368,18,j_1846,1,Terminated,138192,138276,100,0.3
M22,14,j_1840,17,Waiting,137928,138035,300,0.59
M426,14,j_994,14,Ready,138095,138577,50,0.59
M411,18,j_449,16,Waiting,137902,138067,200,0.59
M244,11,j_301,3,Running,138196,138490,200,0.79
M245,11,j_1838,12,Waiting,137819,138299,100,0.59
M276,15,j_1978,9,Terminated,138048,138188,50,0.79
M198,6,j_878,15,Waiting,138305,138574,50,0.79
M317,16,j_870,9,Waiting,138216,138531,100,0.39
M404,11,j_148,12,Ready,138040,138222,200,0.2
M272,20,j_875,8,Terminated,138058,138283,50,0.59
M259,6,j_125,4,Ready,138038,138415,100,0.2
M168,19,j_974,5,Running,138250,138627,200,0.3
M389,18,j_1622,7,Waiting,138135,138278,100,0.49
M25,19,j_1288,17,Waiting,138090,138373,300,0.79
M412,17,j_1989,2,Waiting,138370,138412,50,0.3
M284,1,j_148,11,Running,138354,138507,300,0.79
M452,17,j_818,13,Ready,138088,138494,50,0.39
M214,1,j_707,8,Running,138041,138180,300,0.2
M249,9,j_1908,13,Running,138383,138606,300,0.3
M384,7,j_810,10,Terminated,138252,138422,50,0.59
M421,12,j_838,15,Running,138298,138569,200,0.79
M451,12,j_1987,11,Running,138024,138067,100,0.2
M448,11,j_1125,5,Terminated,138185,138359,100,0.49
M112,20,j_760,13,Ready,138172,138305,200,0.39
M288,20,j_1591,1,Ready,137973,138201,200,0.2
M481,4,j_1244,17,Terminated,138347,138638,300,0.49
M79,19,j_1388,9,Waiting,138192,138227,50,0.39
M174,7,j_1377,4,Ready,138422,138506,200,0.59
M389,8,j_1060,11,Ready,138132,138398,200,0.49
M195,11,j_1193,2,Ready,138278,138457,50,0.39
M314,9,j_1329,7,Waiting,138222,138593,100,0.49
M253,4,j_689,14,Running,138326,138662,100,0.79
M137,20,j_1759,2,Ready,138510,138808,300,0.79
M58,12,j_432,12,Ready,138246,138688,300,0.2
M57,4,j_1946,11,Waiting,138435,138459,300,0.49
M315,9,j_493,3,Waiting,138496,138643,300,0.3
M188,15,j_1971,17,Waiting,138290,138772,300,0.39
M139,16,j_633,4,Ready,138228,138403,200,0.79
M318,11,j_311,8,Running,138365,138474,200,0.39
M428,19,j_1610,12,Ready,138420,138429,200,0.49
M51,14,j_825,2,Running,138625,138881,200,0.79
M211,6,j_489,7,Waiting,138551,138650,300,0.2
M53,9,j_821,19,Ready,138173,138411,50,0.39
M251,8,j_1996,10,Terminated,138522,138824,200,0.79
M22,17,j_1460,7,Ready,138483,138657,200,0.39
M237,1,j_392,20,Ready,138222,138284,50,0.2
M316,1,j_1350,2,Terminated,138442,138620,300,0.79
M236,19,j_1620,9,Terminated,138690,138886,300,0.59
M92,17,j_641,11,Terminated,138581,138886,300,0.79
M409,12,j_1185,8,Ready,138284,138667,300,0.49
M405,14,j_997,8,Waiting,138416,138517,200,0.79
M24,16,j_119,15,Running,138557,138765,100,0.59
M399,3,j_1981,7,Running,138380,138518,200,0.2
M39,9,j_389,2,Ready,138591,138594,200,0.3
M500,20,j_465,14,Ready,138619,138777,100,0.39
M373,19,j_848,15,Terminated,138674,139069,200,0.59
M394,1,j_1361,2,Ready,138411,138771,100,0.39
M288,5,j_799,1,Running,138756,138942,200,0.3
M374,16,j_1659,19,Waiting,138460,138919,50,0.3
M268,13,j_879,19,Terminated,138798,139188,50,0.3
M408,6,j_155,9,Running,138850,138950,200,0.3
M56,19,j_1002,18,Running,138416,138888,200,0.59
M389,11,j_925,9,Waiting,138585,139085,300,0.39
M352,11,j_574,10,Terminated,138483,138674,50,0.59
M353,18,j_1364,11,Terminated,138803,139198,100,0.49
M495,1,j_1408,11,Running,138506,138767,50,0.3
M330,18,j_206,19,Running,138850,139181,300,0.79
M400,4,j_1100,9,Ready,138704,138858,50,0.39
M85,1,j_1938,3,Waiting,138798,138866,100,0.3
M500,2,j_1842,4,Terminated,138628,138764,100,0.49
M467,13,j_24,7,Terminated,138746,138852,300,0.49
M248,2,j_1500,19,Terminated,138718,139182,300,0.79
M498,18,j_486,15,Ready,138717,138772,100,0.79
M248,14,j_1340,16,Terminated,138706,138707,300,0.3
M22,10,j_1118,17,Ready,138774,138849,50,0.79
M200,19,j_456,2,Running,138581,138837,100,0.49
M408,13,j_526,20,Ready,138874,139042,300,0.39
M43,13,j_76,11,Running,138844,139157,50,0.49
M292,2,j_1977,19,Ready,138959,139367,50,0.3
M417,4,j_1445,20,Ready,138628,138800,50,0.2
M443,12,j_1145,19,Terminated,138615,138992,100,0.49
M201,15,j_1955,1,Ready,138670,138966,200,0.3
M473,8,j_138,20,Running,139093,139263,300,0.79
M175,6,j_823,1,Running,139006,139453,100,0.2
M476,1,j_1128,17,Ready,138913,139289,200,0.39
M443,20,j_475,7,Waiting,138643,138715,100,0.59
M430,20,j_1309,3,Terminated,138746,139095,300,0.39
M412,11,j_1744,3,Ready,138785,139238,200,0.39
M112,12,j_251,1,Running,138865,139158,50,0.39
M392,3,j_309,18,Running,139138,139551,100,0.2
M263,19,j_1447,16,Terminated,138862,139050,100,0.39
M253,16,j_167,16,Terminated,138945,138996,100,0.2
M232,2,j_1830,19,Waiting,138935,139191,50,0.3
M358,13,j_10,11,Terminated,139199,139676,300,0.39
M390,18,j_1210,11,Running,139166,139284,100,0.49
M60,18,j_929,13,Ready,139051,139183,300,0.79
M5,13,j_574,8,Waiting,139218,139249,200,0.79
M233,8,j_1726,3,Ready,139207,139573,100,0.2
M136,19,j_1621,14,Ready,138921,139011,200,0.49
M60,1,j_619,18,Waiting,139259,139433,50,0.59
M225,7,j_1728,4,Terminated,139183,139630,200,0.49
M433,10,j_333,16,Terminated,139264,139438,300,0.59
M185,19,j_1471,10,Ready,139301,139781,300,0.2
M248,19,j_969,13,Waiting,138904,138930,300,0.39
M180,14,j_700,15,Running,139203,139583,300,0.3
M296,7,j_607,17,Waiting,139063,139412,200,0.79
M297,1,j_1247,17,Waiting,139254,139358,300,0.59
M6,14,j_777,19,Running,139257,139470,300,0.2
M477,14,j_1602,18,Ready,139150,139217,50,0.59
M456,15,j_900,20,Waiting,139352,139577,300,0.2
M458,14,j_296,13,Running,139198,139487,300,0.49
M382,15,j_143,3,Terminated,139020,139470,300,0.3
M284,20,j_860,6,Running,139001,139067,50,0.49
M335,6,j_589,7,Running,139451,139912,100,0.3
M74,7,j_1264,19,Running,138990,139393,200,0.39
M206,1,j_1710,13,Waiting,138988,139391,100,0.79
M177,5,j_391,11,Ready,139182,139495,300,0.39
M47,5,j_1036,11,Running,139289,139445,300,0.79
M196,9,j_520,17,Waiting,139001,139403,200,0.59
M175,8,j_219,4,Terminated,139400,139884,200,0.3
M160,5,j_1085,1,Waiting,139192,139685,100,0.49
M497,5,j_748,11,Terminated,139416,139570,300,0.59
M327,15,j_1115,13,Terminated,139322,139593,100,0.2
M487,5,j_346,4,Running,139418,139720,50,0.49
M48,20,j_1985,11,Ready,139512,139972,300,0.3
M339,5,j_1106,16,Ready,139467,139762,100,0.59
M409,3,j_516,6,Waiting,139189,139612,200,0.49
M58,16,j_1876,19,Ready,139387,139805,200,0.39
M121,7,j_1557,6,Terminated,139314,139318,300,0.2
M360,2,j_367,17,Ready,139262,139302,200,0.39
M11,5,j_1395,6,Terminated,139176,139656,50,0.79
M188,9,j_137,13,Waiting,139300,139452,300,0.59
M357,3,j_114,9,Ready,139458,139900,300,0.3
M379,1,j_1598,4,Waiting,139299,139631,100,0.49
M142,6,j_1691,2,Running,139384,139513,300,0.2
M393,11,j_599,18,Running,139444,139909,100,0.2
M260,16,j_291,8,Running,139685,139875,300,0.59
M408,3,j_1771,9,Waiting,139409,139434,300,0.59
M206,16,j_155,9,Waiting,139313,139381,50,0.59
M187,2,j_1480,4,Ready,139214,139262,300,0.59
M15,20,j_265,12,Terminated,139569,139636,100,0.2
M80,18,j_1483,12,Running,139665,139952,100,0.3
M231,1,j_1703,9,Running,139732,140021,300,0.59
M304,4,j_704,18,Waiting,139505,139587,200,0.2
M109,20,j_1323,15,Terminated,139469,139900,200,0.59
M463,15,j_685,15,Waiting,139754,139763,50,0.39
M416,15,j_1694,8,Ready,139415,139702,100,0.49
M41,17,j_1896,18,Running,139444,139751,50,0.3
M488,16,j_1491,15,Running,139611,139905,300,0.79
M452,9,j_609,7,Waiting,139537,139624,100,0.79
M319,15,j_1063,16,Running,139743,139898,300,0.39
M463,13,j_1542,10,Running,139375,139547,50,0.3
M25,8,j_554,18,Terminated,139807,140099,200,0.3
M443,14,j_1969,2,Terminated,139590,139887,50,0.59
M34,14,j_1432,12,Ready,139363,139670,100,0.49
M451,6,j_831,13,Running,139438,139585,100,0.39
M473,2,j_453,14,Running,139686,139764,50,0.59
M138,2,j_1869,4,Waiting,139752,140242,100,0.49
M364,4,j_1541,15,Running,139448,139931,100,0.49
M133,16,j_1967,11,Ready,139869,139902,50,0.2
M65,20,j_1633,8,Running,139673,139809,200,0.59
M230,10,j_336,6,Running,139800,139939,200,0.59
M467,16,j_1613,16,Terminated,139787,139999,200,0.3
M87,6,j_884,6,Waiting,139467,139871,300,0.79
M6,2,j_1474,7,Running,139671,139837,50,0.59
M326,2,j_886,10,Ready,139827,140324,300,0.2
M232,17,j_1002,8,Waiting,139631,139705,200,0.39
M146,6,j_1314,8,Terminated,139844,140315,300,0.59
M371,2,j_1505,14,Ready,139801,139874,200,0.39
M101,10,j_1958,8,Ready,139629,139947,50,0.39
M379,19,j_1772,6,Waiting,139962,140070,100,0.59
M114,11,j_936,7,Running,139826,140181,50,0.3
M247,8,j_568,11,Running,139559,140037,100,0.2
M159,4,j_1731,6,Running,139672,139888,200,0.49
M292,18,j_767,7,Ready,139575,139899,100,0.2
M23,11,j_1876,3,Ready,139689,139866,50,0.3
M168,4,j_1678,1,Ready,140000,140067,50,0.39
M440,16,j_111,19,Waiting,139758,140031,50,0.39
M332,10,j_1939,11,Ready,139674,140132,200,0.2
M81,12,j_1666,12,Terminated,139903,140220,100,0.39
M417,2,j_1928,16,Terminated,139869,140279,50,0.3
M179,8,j_1494,10,Waiting,140082,140092,50,0.59
M355,16,j_1758,11,Waiting,139692,139862,300,0.2
M119,6,j_1964,17,Running,139870,140278,200,0.49
M402,14,j_247,14,Running,139665,140095,50,0.79
M457,14,j_487,11,Running,140011,140197,50,0.2
M38,11,j_86,10,Running,139913,140394,50,0.39
M198,17,j_1657,12,Ready,139997,140334,300,0.49
M352,7,j_1419,14,Terminated,139869,139966,50,0.79
M23,3,j_1877,10,Ready,139751,139806,50,0.2
M249,17,j_1075,17,Terminated,140046,140122,100,0.2
M459,13,j_1345,4,Ready,140157,140655,100,0.59
M496,17,j_969,18,Waiting,139823,140031,50,0.59
M477,20,j_94,12,Terminated,140254,140469,300,0.39
M275,6,j_779,16,Running,140178,140463,50,0.2
M366,16,j_321,1,Terminated,140292,140371,200,0.49
M235,7,j_721,14,Waiting,140134,140232,50,0.49
M371,1,j_1965,18,Running,139942,140314,50,0.49
M453,17,j_1557,20,Waiting,140075,140562,50,0.79
M146,20,j_1124,7,Ready,140034,140534,300,0.2
M135,19,j_73,14,Ready,140064,140310,300,0.49
M288,11,j_1563,16,Terminated,139913,140357,50,0.49
M24,12,j_1370,20,Waiting,140069,140289,300,0.3
M385,3,j_1032,2,Ready,140025,140499,100,0.59
M17,5,j_716,17,Waiting,139911,140279,300,0.39
M241,16,j_988,8,Terminated,140032,140426,100,0.2
M286,16,j_222,19,Running,140176,140528,300,0.2
M247,5,j_26,4,Running,140079,140359,200,0.79
M192,10,j_691,11,Terminated,140007,140495,50,0.39
M260,2,j_1364,19,Running,140249,140265,300,0.49
M262,16,j_277,10,Ready,140083,140349,50,0.49
M409,10,j_510,17,Running,139975,140078,50,0.2
M150,8,j_641,6,Waiting,140267,140307,100,0.2
M366,9,j_218,15,Ready,140340,140838,200,0.39
M79,17,j_1269,16,Running,140386,140584,200,0.2
M194,6,j_298,11,Running,140327,140735,300,0.39
M85,5,j_512,2,Running,140058,140060,100,0.39
M381,15,j_925,4,Running,140222,140417,200,0.2
M378,2,j_1692,9,Terminated,140309,140597,100,0.59
